Date,Year,Month,CD_UF,area_km2,NDVI_d,dewpoint_temperature_2m_d,humidity_d,max_temperature_2m_d,min_temperature_2m_d,surface_pressure_d,temperature_2m_d,total_precipitation_d,u_component_of_wind_10m_d,v_component_of_wind_10m_d,max_elevation_d,mean_elevation_d,min_elevation_d,stdDev_elevation_d,variance_elevation_d,Pop0_19_Urban_UF,PopTotal_Urban_UF,Pop0_19_Rural_UF,PopTotal_Rural_UF,Pop0_19_UF,PopTotal_UF,cases_total,cases0_19,cases20_99,Forest_Cover_Percent,Urban_Cover_Percent,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,t_sem_agua_esgoto,t_sem_lixo,t_vulner_mais1h,t_analf_15m,t_cdom_fundin,t_p15a24_nada,t_vulner,t_desocup18m,t_p18m_fundin_informal,idhm,idhm_long,idhm_educ,idhm_renda,idhm_educ_sub_esc,t_pop18m_fundc,idhm_educ_sub_freq,renda_per_capita,pea10a14,pea15a17,pea18m,t_eletrica,t_densidadem2,rdpc_def_vulner,t_analf_18m,t_formal_18m,t_fundc_ocup18m,t_medioc_ocup18m
2001-02-01,2001,2,28,21938.184,0.2223392531996776,294.40788357886237,72.8776206814486,305.3131496967439,295.6613860814577,100075.93473722813,299.70413736667876,0.5099173520135962,-3.1422572317631894,0.6918524497067585,261.98370903140545,95.27876001476845,22.97520329861892,35.10880972842931,1920.4289521998585,531495,1520366,226772,547651,758267,2068017,225,45,180,97.51239530559155,0.9925772834564399,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92
2001-02-01,2001,2,29,564760.4269999996,0.2644678268062532,292.7112558730286,68.22532535221995,306.1670410132953,293.94058817932046,97647.30922918433,299.1653286822051,0.46642006367308,-2.206905761227903,0.48410205634927983,611.2522851333954,316.16689226287735,177.13816444228135,70.67178731313653,7455.623889192866,3393723,10102476,1523652,3914430,4917375,14016906,3663,1032,2631,98.5129995430533,0.2601847872995635,0.403,0.276,0.455,0.478,9.35,4.65,7.95,16.58,40.68,17.67,52.71,10.62,47.15,0.66,0.783,0.555,0.663,0.461,46.07,0.609,496.73,136029,235457,6209932,96.45,27.91,129.67,17.73,42.91,52.7,37.81
2001-02-01,2001,2,31,586513.9929999999,0.42280867372740755,290.7427578039977,66.13163965296881,305.1882633134884,291.38908797950955,92460.69480966951,297.5790210806138,0.6276152167298414,-0.9935048135919663,-0.2997747729860897,1219.0634021063074,790.4408364699843,579.6918517981786,109.58219854298547,14681.45476727509,5124650,16715216,988646,2882114,6113296,19597330,4573,974,3599,98.90658067754822,0.8935634401430369,0.282,0.228,0.323,0.295,1.84,2.15,8.97,8.31,30.52,9.73,28.85,6.33,36.12,0.731,0.838,0.638,0.73,0.514,51.43,0.71,749.69,118305,337757,9517313,99.35,18.91,159.36,8.83,62.01,58.71,41.34
2001-02-01,2001,2,32,46074.44699999999,0.40515120084174505,294.26476382035315,74.40299456598767,306.77985748420593,294.35114076973315,98855.46571673252,299.1804528851806,0.46481137839620745,-1.208934110420778,-1.2193932540181824,848.862035100337,199.00172275758297,39.01488868126791,122.19618721393475,22256.51521616545,918979,2931472,194192,583480,1113171,3514952,1197,233,964,98.36168545732527,1.708860502017973,0.274,0.217,0.319,0.285,0.99,2.07,8.76,8.12,28.87,9.4,26.82,6.75,33.44,0.74,0.835,0.653,0.743,0.552,55.23,0.711,815.43,23183,62171,1747518,99.83,20.59,162.91,8.62,61.16,61.43,44.46
2001-02-01,2001,2,33,43750.426,0.38316608370260485,295.22849518218544,75.78810729375436,306.97477109317043,294.76660608909674,98707.86660328215,299.8662734032396,0.9667941618504332,-0.6056883281118428,-0.394334252966103,1033.459321864406,179.95551125876483,-30.44846859545155,154.2975919453599,33212.34572211406,4481885,15464239,174030,525690,4655915,15989929,6069,1423,4646,99.6083928953048,6.788112853219186,0.323,0.427,0.292,0.251,1.67,2.41,21.81,4.27,22.38,8.53,22.26,8.36,26.2,0.761,0.835,0.675,0.782,0.647,64.65,0.689,1039.3,52592,147268,7652683,99.92,30.33,168.38,4.47,66.94,70.93,52.53
2001-02-01,2001,2,35,248219.48100000023,0.30555337833020113,293.62851227152703,82.0067852425365,303.2999914774454,291.891253533748,93763.81377770731,296.895708171162,1.3155634022470584,-0.17446054443135853,-0.27657891924148936,1028.7807143288703,680.7678145890135,380.73395164906265,73.734072973831,9556.338064550037,11630147,39585251,534679,1676948,12164826,41262199,3130,718,2412,98.89990475749592,4.022964089757919,0.297,0.407,0.263,0.222,0.6,0.38,20.51,4.32,18.55,6.13,16.13,7.05,25.93,0.783,0.845,0.719,0.789,0.629,62.91,0.768,1084.46,166467,636032,20921411,99.91,28.66,173.37,4.53,71.44,70.76,52.58
2001-02-01,2001,2,41,199298.982,0.289503509545026,293.72241621248276,86.22416755817491,302.43387455769516,291.85894121957887,93624.90945076931,296.1539784346703,2.1269874718350064,-0.5077224745486743,-0.410802116864418,913.4890923724064,678.9164200668515,489.2922506009368,71.30001692742265,7015.011587010389,2801335,8912692,518796,1531834,3320131,10444526,271,51,220,99.21855352198648,1.767005148907808,0.252,0.217,0.298,0.241,0.97,0.82,9.13,6.28,25.51,6.35,19.7,4.52,31.55,0.749,0.83,0.668,0.757,0.555,55.53,0.733,890.89,77239,217986,5307494,99.6,16.85,166.68,6.69,65.63,63.07,44.9
2001-02-01,2001,2,42,95560.41099999998,0.2951305248512237,294.53838351332723,86.24036855613673,303.9280440493425,292.6946461489129,96856.40598491015,296.97962671179914,2.562762278821284,-0.473763830490327,-0.14837229629680837,864.8237384523103,375.9523626569293,170.81200111515906,142.31739360312235,29327.427971001107,1589061,5247913,318438,1000523,1907499,6248436,2,0,2,99.42069382996938,2.333481858615684,0.192,0.128,0.253,0.194,0.78,0.69,5.28,4.13,22.69,3.75,12.36,3.4,26.87,0.774,0.86,0.697,0.773,0.589,58.87,0.759,983.9,45143,142653,3363169,99.81,13.15,172.86,4.37,72.15,65.84,46.22
2001-02-01,2001,2,43,268533.02199999976,0.33545850274852923,294.5035297099612,83.69662734267038,305.17173528740375,292.00131450358094,98631.82337339698,297.4466815607321,1.3302229391152371,-1.3058520206635904,-0.11449780440861569,450.80164222148846,220.65643626482327,80.91710053433121,67.42313804124554,6569.658978140978,2655710,9100291,449531,1593638,3105241,10693929,4,1,3,99.60595910101924,1.424623314300878,0.234,0.17,0.3,0.231,0.89,0.76,7.1,4.52,27.02,6.03,18.65,4.56,30.8,0.746,0.84,0.642,0.769,0.563,56.29,0.686,959.24,67457,194857,5569515,99.71,16.25,164.45,4.75,66.38,62.95,43.64
2001-02-01,2001,2,50,352086.5610000001,0.36367026079733517,295.48884064159967,81.34030217851033,305.8657688460525,294.4526662256619,96609.22980935953,298.9323636469662,1.7202934757192998,-0.30018085011687007,-0.9489573168817776,659.1494391235038,393.66477409729885,226.51650045079182,72.65779244596642,5956.018786831327,702472,2097238,135232,351786,837704,2449024,534,121,413,98.50670045110171,0.27943006788261043,0.289,0.224,0.369,0.273,3.93,1.36,8.32,7.67,31.01,9.08,26.83,5.69,33.9,0.729,0.833,0.629,0.74,0.536,53.6,0.682,799.34,15831,47677,1198287,98.63,24.97,158.74,8.21,59.39,60.31,43.09
2001-02-01,2001,2,51,903207.0499999998,0.3580583557294514,295.34134062725155,81.05292088977217,305.67593588927684,294.2296419006356,97271.90087146059,298.8595187043869,1.714795049021649,-0.030581775632046747,-0.8161439646887235,643.4073101509593,330.73179909282896,191.27939239345238,76.18472973045398,7479.342402525187,859787,2482801,204230,552321,1064017,3035122,147,15,132,98.67178353628104,0.09514243361287446,0.277,0.185,0.359,0.288,5.16,2.89,5.77,8.48,28.56,8.69,27.0,5.75,34.94,0.725,0.821,0.635,0.732,0.532,53.2,0.693,762.52,25315,62379,1462454,98.01,26.58,153.35,9.07,57.26,59.68,41.34
2001-02-01,2001,2,52,340242.85400000017,0.45852803644526263,292.5872358461451,75.93800677607028,304.44617182986195,291.22617185969887,92617.0475595531,297.1059833018727,1.6546525971289718,-0.29910224088426607,-0.289049669570118,1030.4609085130921,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,1788402,5420714,186737,583074,1975139,6003788,1573,337,1236,98.97195491006275,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87
2001-02-01,2001,2,53,5760.7840000000015,0.37281203200891255,290.2995077960544,69.67819104299778,303.6673215883669,290.01905437606496,89921.7556887122,296.13740686575534,1.0593846311618993,-0.48339358966518053,-0.21879185386877592,1345.0,1034.5635178543582,734.0,113.28742885662999,12834.041536946,796905,2482210,32333,87950,829238,2570160,220,49,171,99.3852251067499,10.217211449211248,0.294,0.412,0.265,0.204,0.72,1.13,22.45,3.47,17.14,5.13,16.0,7.58,18.69,0.824,0.873,0.742,0.863,0.723,72.32,0.751,1715.11,10706,36652,1361053,99.91,23.48,171.62,3.66,71.62,76.39,61.0
2001-03-01,2001,3,11,237765.34699999998,0.23911216395787735,296.09274708312097,89.30546272429493,304.62082863740096,294.3041261547336,98834.61927856461,297.97479235368195,2.565604407754635,-0.10215703549843347,-0.5102194882176248,499.5749256436695,197.73051198793806,94.78054529895822,49.347550913745934,2936.506225905438,423582,1149180,156693,413229,580275,1562409,173,37,136,98.39463486298328,0.2197641996098389,0.319,0.231,0.4,0.325,12.43,5.36,4.73,8.73,34.25,10.29,33.33,5.19,41.1,0.69,0.8,0.577,0.712,0.48,48.0,0.633,670.82,18698,34904,723839,97.26,27.15,144.93,9.42,51.72,53.83,36.93
2001-03-01,2001,3,12,164173.43099999995,0.21035518358427333,295.93709339398964,89.39726821243798,305.16481537405144,294.32556122035646,98555.109818539,297.799123108035,2.340738013425782,0.027388107168398127,-0.4545803480738281,376.5254846576758,221.03575193104783,134.591442542454,32.614629283625916,1110.6190483548264,222201,532279,102012,201280,324213,733559,114,55,59,99.47359971761001,0.09622201115707561,0.443,0.36,0.564,0.405,28.09,6.37,5.04,16.48,41.14,17.41,50.97,7.46,43.75,0.663,0.777,0.559,0.671,0.488,48.8,0.599,522.15,9054,11629,283968,91.14,46.05,119.68,17.79,46.45,55.2,39.61
2001-03-01,2001,3,13,1559167.8779999998,0.2374989067118933,296.2158995846755,87.58577713426045,305.1731652389804,295.1081784150976,100239.0300934327,298.42920389185895,3.9296607168740953,-0.9104348586548335,-0.12903332096163156,225.84921203736525,73.23644733163516,-1.2478377490144188,32.67217403973415,1385.171272552527,1143830,2755490,376977,728495,1520807,3483985,2947,853,2094,99.94362715224783,0.03548340111202974,0.488,0.515,0.516,0.433,20.98,7.02,14.12,9.84,33.69,17.09,51.78,9.55,39.68,0.674,0.805,0.561,0.677,0.549,54.87,0.567,539.8,43891,57371,1371781,92.18,57.95,117.5,10.47,44.56,60.21,44.01
2001-03-01,2001,3,14,223644.527,0.23437727384106066,291.724631884803,56.30138445397696,308.4462453508495,295.8743735602255,99433.78445905904,301.4962018938967,0.612439257538643,-2.600785782290858,-0.9899906766072392,744.4676599797104,141.3412813073238,49.928329622468524,65.15235055449573,12694.573314144332,142324,344859,53544,105620,195868,450479,137,36,101,99.67382312761363,0.08342744554214587,0.366,0.245,0.483,0.37,12.44,3.32,5.88,10.33,28.92,15.71,45.72,7.6,35.56,0.707,0.809,0.628,0.695,0.587,58.74,0.65,605.59,5441,8041,184044,90.73,51.22,115.71,11.01,47.99,66.08,50.44
2001-03-01,2001,3,15,1240882.4709999992,0.15343708985254728,295.76045332392414,88.88834928290044,303.4072501665796,294.81289574253543,100161.76174868383,297.71809949288814,4.519523040460642,-1.005162179456314,-0.7682297378054631,240.00480368750982,85.23887023346992,14.166811963143369,35.33005717101935,2730.5914495309544,2023361,5191559,1118217,2389492,3141578,7581051,4030,1254,2776,99.32298549359729,0.042289831910926654,0.469,0.457,0.494,0.457,29.05,8.08,8.59,11.74,40.81,18.4,55.99,9.03,46.68,0.646,0.789,0.528,0.646,0.474,47.35,0.557,446.76,88495,126117,2992002,91.89,49.4,122.69,12.58,37.38,52.11,34.22
2001-03-01,2001,3,16,142470.76199999996,0.13073933249296174,295.2765655870286,87.32511355802167,303.22271301674755,293.9687187377731,100602.21032469156,297.52320902376175,3.9398190149105297,-1.1722427642860738,-1.4654385234240663,202.9764833628567,47.532481136414084,-7.485522593596066,29.766024436344384,1518.2972287230468,259566,601036,35568,68490,295134,669526,89,27,62,99.86216883371777,0.041913022896286796,0.404,0.373,0.451,0.388,21.51,3.62,8.5,8.4,24.29,16.02,45.22,11.49,32.55,0.708,0.813,0.629,0.694,0.618,61.75,0.634,598.98,6109,10381,280616,98.27,53.98,132.64,9.09,49.11,66.72,50.87
2001-03-01,2001,3,17,277423.63000000006,0.285549340333542,295.06319073278934,84.7387989693941,303.8958953250179,293.8655440163603,97741.66298231267,297.8072394033406,3.2748515526379935,-0.27972185986369524,-0.2299739388742025,587.5561370347212,299.4218280338077,180.92446392881538,73.75689968828037,7767.269100846347,420392,1090106,116899,293339,537291,1383445,579,161,418,99.25492740873668,0.03065694360649091,0.336,0.212,0.418,0.378,8.07,5.65,5.27,13.09,30.3,14.32,44.71,6.9,40.72,0.699,0.793,0.624,0.69,0.526,52.55,0.68,586.62,11961,26098,594351,94.74,31.22,137.04,14.14,47.16,61.15,45.29
2001-03-01,2001,3,21,329651.49499999976,0.18872063898523633,295.8128671133899,87.54234360954112,303.5117299146162,294.8594738799754,99971.51964474017,298.02716382645156,3.5627433447566697,-0.8894932592757402,-0.5866984531487877,211.2221847727737,101.63754559409205,32.43830957921235,31.49335058592494,1546.5824176034332,1618690,4147149,1097637,2427640,2716327,6574789,1283,379,904,99.51371184904801,0.10805893765496616,0.521,0.526,0.534,0.503,23.99,20.92,9.9,20.87,42.56,21.56,63.58,8.56,50.99,0.639,0.757,0.562,0.612,0.444,44.36,0.632,360.34,69132,100920,2424519,96.1,42.7,113.11,22.51,33.2,51.08,35.2
2001-03-01,2001,3,22,251755.4849999999,0.2676015676310041,295.0104937040764,82.52434653520488,304.66882876613874,293.9780520268933,98591.10451471178,298.2149118026418,3.060250940539681,-0.6368327630069743,-0.21530460035400473,389.4001635475057,220.67607581761996,118.37551180748855,51.18343214453598,3640.8073919441676,711794,2050959,420110,1067401,1131904,3118360,1355,332,1023,99.41300746291189,0.07547420107572557,0.403,0.265,0.471,0.474,8.15,12.39,5.81,22.92,44.37,18.45,58.13,7.81,52.4,0.646,0.777,0.547,0.635,0.418,41.81,0.625,416.93,28190,44583,1250474,93.01,31.44,120.32,24.55,36.52,48.54,33.38
2001-03-01,2001,3,23,148894.4419999999,0.22251505189251747,294.91525760029214,79.08394266462942,304.9398770172983,294.7800240555657,99034.25999901367,298.8336019817701,2.0658821007208465,-2.1054735447013804,0.032722756072706895,507.94047594399734,191.00574819087635,86.95849441713524,65.58484311972003,8477.525195146949,2199210,6346557,835881,2105824,3035091,8452381,4889,1008,3881,98.57948908160004,0.4075654120595953,0.378,0.263,0.438,0.434,10.99,6.44,6.37,18.74,33.99,19.63,54.85,7.56,45.64,0.682,0.793,0.615,0.651,0.488,48.83,0.691,460.63,66645,127830,3462563,99.08,34.13,128.56,20.14,41.62,56.88,39.66
2001-03-01,2001,3,24,52809.60099999999,0.25305870617336396,294.5535251096707,72.99544958880378,305.88139942152696,295.39709362515777,99806.34072194183,299.8330425645725,1.1275817081761506,-2.9847684626416453,1.3266743497696234,263.64504879535434,116.81445329637494,44.94076281546843,36.666347684099755,2079.52100780403,814504,2464991,268776,703036,1083280,3168027,5966,1344,4622,98.02433057948437,0.5997339423576505,0.349,0.217,0.42,0.411,9.4,2.49,5.87,18.54,35.73,17.86,47.7,9.69,43.98,0.684,0.792,0.597,0.678,0.486,48.6,0.661,545.42,16728,40250,1323245,99.36,29.67,137.59,19.74,50.51,57.43,42.26
2001-03-01,2001,3,25,56467.24199999998,0.258873749106297,293.4930203536782,71.50558193536806,305.9961837270175,294.4059906546891,98094.26117530161,299.1086727159715,0.8913561559795754,-2.315349727456246,1.0827300690003225,464.89820412857677,270.41968754241134,158.4870554526609,51.09219250103014,3576.7038085477166,953958,2838678,351900,927850,1305858,3766528,705,177,528,97.69955672656812,0.5704458637734403,0.385,0.225,0.469,0.462,11.75,3.5,5.19,21.91,44.28,18.98,53.65,8.52,50.86,0.658,0.783,0.555,0.656,0.426,42.55,0.634,474.94,30076,52956,1539820,99.43,28.94,131.16,23.39,40.79,49.69,36.25
2001-03-01,2001,3,26,98049.27099999996,0.23872924936488446,293.63540017229843,74.11649481722174,304.8249510443943,294.25640244383465,98050.04600223046,298.6245821607233,0.9286842184680582,-2.0787258764449557,1.1892838902928522,506.8132069597074,280.94740606521015,166.81425405893094,59.37202133025209,4850.671632160412,2362672,7052210,707695,1744238,3070367,8796448,1259,343,916,97.10172555238339,0.9343770874117262,0.414,0.318,0.46,0.463,10.83,5.26,9.17,18.0,40.86,18.87,51.86,10.93,45.88,0.673,0.789,0.574,0.673,0.47,47.01,0.635,525.64,66893,120862,3655511,99.47,29.89,133.58,19.12,46.53,54.54,39.72
2001-03-01,2001,3,27,27830.656,0.20143882236833693,294.3903768913654,75.81634027593019,304.95963139695334,294.9008479010899,99337.94862536076,299.0248600712639,0.8299066420482447,-2.2885427577866593,0.5670683917735753,379.97747696358334,158.17474779471758,58.377811974642476,49.41467348413754,3063.145548987723,861779,2297860,361574,822634,1223353,3120494,726,182,544,97.50086087950946,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63
2001-03-01,2001,3,28,21938.184,0.20976436676739496,294.9701628819779,76.95791144150593,304.50140558203367,295.62963955306975,100146.03460790022,299.34897477774854,1.007867110570552,-2.79050219514905,0.8866850251759057,261.98370903140545,95.27876001476845,22.97520329861892,35.10880972842931,1920.4289521998585,531495,1520366,226772,547651,758267,2068017,366,83,283,97.51239530559155,0.9925772834564399,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92
2001-03-01,2001,3,29,564760.4269999996,0.22231958391839488,293.4963968505501,74.68221160158626,304.8371821794589,293.7715458025614,97734.76136843489,298.3889337409446,1.0664924187070925,-2.0486196569664443,0.694271307588811,611.2522851333954,316.16689226287735,177.13816444228135,70.67178731313653,7455.623889192866,3393723,10102476,1523652,3914430,4917375,14016906,5708,1692,4016,98.5129995430533,0.2601847872995635,0.403,0.276,0.455,0.478,9.35,4.65,7.95,16.58,40.68,17.67,52.71,10.62,47.15,0.66,0.783,0.555,0.663,0.461,46.07,0.609,496.73,136029,235457,6209932,96.45,27.91,129.67,17.73,42.91,52.7,37.81
2001-03-01,2001,3,31,586513.9929999999,0.3553035574101283,291.07585135861234,73.53711618193,302.78700381079335,290.2368578259998,92558.4999446717,296.0847737520753,1.379061638745537,-0.9318261981122241,-0.4503099767862117,1219.0634021063074,790.4408364699843,579.6918517981786,109.58219854298547,14681.45476727509,5124650,16715216,988646,2882114,6113296,19597330,7842,1727,6115,98.90658067754822,0.8935634401430369,0.282,0.228,0.323,0.295,1.84,2.15,8.97,8.31,30.52,9.73,28.85,6.33,36.12,0.731,0.838,0.638,0.73,0.514,51.43,0.71,749.69,118305,337757,9517313,99.35,18.91,159.36,8.83,62.01,58.71,41.34
2001-03-01,2001,3,32,46074.44699999999,0.37092263377779,294.27060809003166,78.48503659186285,304.67407794169566,294.06276046638493,98969.41525169635,298.28075908282443,0.8281190059652145,-0.938681650926562,-1.3585091781268024,848.862035100337,199.00172275758297,39.01488868126791,122.19618721393475,22256.51521616545,918979,2931472,194192,583480,1113171,3514952,1349,310,1039,98.36168545732527,1.708860502017973,0.274,0.217,0.319,0.285,0.99,2.07,8.76,8.12,28.87,9.4,26.82,6.75,33.44,0.74,0.835,0.653,0.743,0.552,55.23,0.711,815.43,23183,62171,1747518,99.83,20.59,162.91,8.62,61.16,61.43,44.46
2001-03-01,2001,3,33,43750.426,0.37505392397809495,294.5362261658847,77.12043885472194,306.54349649584196,293.8156551508944,98821.66255052654,298.8548536968346,1.9244350412121485,-0.5525476879976222,-0.47130655905570545,1033.459321864406,179.95551125876483,-30.44846859545155,154.2975919453599,33212.34572211406,4481885,15464239,174030,525690,4655915,15989929,9231,1975,7256,99.6083928953048,6.788112853219186,0.323,0.427,0.292,0.251,1.67,2.41,21.81,4.27,22.38,8.53,22.26,8.36,26.2,0.761,0.835,0.675,0.782,0.647,64.65,0.689,1039.3,52592,147268,7652683,99.92,30.33,168.38,4.47,66.94,70.93,52.53
2001-03-01,2001,3,35,248219.48100000023,0.39386430669835454,292.73144910067685,81.96569354000482,303.20937751394814,290.71145979186656,93847.28925254212,295.98580841621515,1.499192822173223,-0.3237991009658493,-0.22959826831370816,1028.7807143288703,680.7678145890135,380.73395164906265,73.734072973831,9556.338064550037,11630147,39585251,534679,1676948,12164826,41262199,9122,1895,7227,98.89990475749592,4.022964089757919,0.297,0.407,0.263,0.222,0.6,0.38,20.51,4.32,18.55,6.13,16.13,7.05,25.93,0.783,0.845,0.719,0.789,0.629,62.91,0.768,1084.46,166467,636032,20921411,99.91,28.66,173.37,4.53,71.44,70.76,52.58
2001-03-01,2001,3,41,199298.982,0.379364295810844,292.75438512160554,83.39339794609144,302.8860214915265,289.8579769106617,93712.09438630423,295.72214571223634,1.2466779940439836,-0.5525488663136124,-0.28978812055846215,913.4890923724064,678.9164200668515,489.2922506009368,71.30001692742265,7015.011587010389,2801335,8912692,518796,1531834,3320131,10444526,592,121,471,99.21855352198648,1.767005148907808,0.252,0.217,0.298,0.241,0.97,0.82,9.13,6.28,25.51,6.35,19.7,4.52,31.55,0.749,0.83,0.668,0.757,0.555,55.53,0.733,890.89,77239,217986,5307494,99.6,16.85,166.68,6.69,65.63,63.07,44.9
