"","CD_MUN","Forest_Loss_Percent_2001","Forest_Loss_Percent_2002","Forest_Loss_Percent_2003","Forest_Loss_Percent_2004","Forest_Loss_Percent_2005","Forest_Loss_Percent_2006","Forest_Loss_Percent_2007","Forest_Loss_Percent_2008","Forest_Loss_Percent_2009","Forest_Loss_Percent_2010","Forest_Loss_Percent_2011","Forest_Loss_Percent_2012","Forest_Loss_Percent_2013","Forest_Loss_Percent_2014","Forest_Loss_Percent_2015","Forest_Loss_Percent_2016","Forest_Loss_Percent_2017","Forest_Loss_Percent_2018","Forest_Loss_Percent_2019","Forest_Loss_Percent_2020"
"4970",4121604,0.07656642,0.03661623,0.2077164,0.2835919,0.06367697,0.116869,0.04321377,0.0935866,0.02181985,0.0307646,0.04541065,0.1461302,0.03278682,0.1281416,0.07359773,0.1634086,0.343542,0.1622359,0.1500131,0.1887336
"4971",4121703,0.5155682,0.4164637,0.3026683,0.5345427,0.2895701,0.2349365,0.5235724,0.6514275,0.2563857,0.1262592,0.4770033,1.504405,1.439694,1.210459,1.427839,2.346159,3.034941,2.076914,2.928206,2.050152
"4972",4121901,0.07550032,0.1514544,0.1100841,0.1088307,0.1194795,0.03660789,0.026525,0.0482916,0.009191431,0.05066008,0.03173395,0.04379474,0.0881311,0.1874459,0.1294384,0.4387034,0.5926569,0.5996317,0.5628701,0.4555191
"4973",4122107,0.01941469,0.02414683,0.02161584,0.006440078,0.03184607,0.008277988,0.007357704,0.02479014,0.009978568,0.007358946,0.02530815,0.0453145,0.0505567,0.09196953,0.07083452,0.1048558,0.3040511,0.3022162,0.1710583,0.2325229
"4974",4122156,0.2266184,0.1693579,0.1290837,0.271767,0.2662662,0.2254019,0.7828554,0.5103004,0.6638173,0.2863717,0.6650954,1.981525,1.568362,1.722371,0.688722,0.2564446,5.474016,0.4000946,0.6277107,0.3588609
"4975",4122172,0.00916057,0.06263613,0.07357753,0.218168,0.07721156,0.03237714,0.004048366,0.03156736,0.1312062,0.5637653,0.5049907,1.42455,1.322017,0.9349678,0.303903,0.1238536,0.2257821,0.5723728,0.8516435,0.5174907
"4976",4122404,1.361362,0.129465,0.09909534,0.1455141,0.1065044,0.0325907,0.07492851,0.0865868,0.01770936,0.1126979,0.08763662,0.06497659,0.09537589,0.1609618,0.06812427,0.1518111,0.1202046,0.07942025,0.1352114,0.1550991
"4977",4122503,0.08647277,0.05085508,0.1119852,0.08933578,0.04991684,0.01709373,0.0353859,0.03134032,0.01852176,0.02695742,0.06717615,0.06177169,0.04742862,0.1385186,0.06211235,0.1657892,0.4053958,0.09447524,0.1261377,0.1970643
"4978",4122651,0.01478657,0.01579375,0.04352216,0.01873676,0.03918169,0.01487691,0.001536331,0.007901791,0.007020405,0.01201632,0.01668006,0.06082094,0.2601835,0.4991217,0.3616749,0.09275597,0.2643356,0.07244576,0.4549835,0.2002794
"4979",4122701,0.7017129,0.0396668,0.08798047,0.09875334,0.1227928,0.03147492,0.07632613,0.07156775,0.003017704,0.07675972,0.0737398,0.105648,0.1286512,0.07028974,0.05917474,0.1114886,0.1496063,0.1578371,0.438161,0.196626
"4980",4122800,0.10601,0.1137858,0.07779643,0.1299877,0.1578102,0.05435308,0.05091863,0.1188973,0.02375193,0.02078809,0.06503332,0.07229925,0.06277886,0.152584,0.1183411,0.3388847,0.662907,0.1867886,0.1920784,0.1328531
"4981",4123006,0.06053727,0.1279943,0.1365551,0.1377842,0.05771312,0.0662066,0.09916319,0.05574672,0.02601427,0.2293987,0.1630507,0.1757927,0.1085859,0.2325488,0.1612461,0.4390774,0.8724458,0.2598117,0.3603121,0.4697122
"4982",4123105,0.029458,0.01578274,0.01800441,0.0399758,0.03223893,0.02209435,0.002104545,0.02783434,0.008415575,0.03681946,0.01157262,0.01788281,0.006312759,0.07889855,0.06815952,0.3366966,0.3905837,0.2009386,0.2503841,0.1751755
"4983",4123204,0.355745,0.04386538,0.03122923,0.011897,0.04468436,0.007435245,0.00817831,0.02033488,0.01008263,0.03870486,0.0513059,0.01784546,0.04070371,0.04478759,0.03494464,0.1435228,0.229256,0.05427719,0.05598351,0.03034165
"4984",4123501,0.1401324,0.02789592,0.03912865,0.09717708,0.01296528,0.03891782,0.03117588,0.01610923,0.01403165,0.01623239,0.05540352,0.05802878,0.02353246,0.05022195,0.04169616,0.1641236,0.1301183,0.03859469,0.1278207,0.1154822
"4985",4123808,0.1003155,0.1083512,0.1333057,0.1042151,0.1244785,0.06195135,0.03288614,0.06398938,0.02635915,0.02759047,0.05244253,0.1352583,0.06469139,0.1199061,0.1591901,0.2503712,0.7386621,0.2115821,0.2749912,0.1370847
"4986",4123824,0.03941048,0.1406144,0.1396826,0.21757,0.1071731,0.0755806,0.06015499,0.1030282,0.02419792,0.07355796,0.1322426,0.1026794,0.199929,0.1887505,0.1760323,0.7196407,0.4108301,0.1189256,0.3540762,0.1509868
"4987",4123857,0.27437,0.349135,0.3374347,0.2615945,0.7197297,0.3362152,0.3043679,0.464831,0.1599597,0.2532144,0.418797,0.09283791,0.198734,0.5718144,0.3797082,0.3291965,0.7016404,0.318058,0.3606928,0.2734728
"4988",4124020,0.1015348,0.05716059,0.06942318,0.04097742,0.1992688,0.1266439,0.1437956,0.04892178,0.1251607,0.05363842,0.1447301,0.04048249,0.04619795,0.1738499,0.06701369,0.3325533,0.4798295,0.2192949,0.1587411,0.08363027
"4989",4124053,0.05468226,0.02366172,0.04880027,0.001600203,0.006537037,0.06857216,0.02303649,0.01867994,0.005292697,0.02366022,0.02148575,0.06817574,0.04482001,0.0301876,0.005275867,0.06364854,0.1143341,0.004744568,0.03609688,0.03569656
"4990",4124301,0.119382,0.02695497,0.00493773,0.03838435,0.02963371,0.01086598,0.02568768,0.08240098,0.005922994,0.01916129,0.01470769,0.01869927,0.04933942,0.06241273,0.002468204,0.04008777,0.04665909,1.463865,0.0508988,0.02027354
"4991",4124400,0.07556075,0.1084061,0.1673148,0.1896785,0.07587575,0.07202528,0.04169043,0.1460531,0.02615705,0.04253661,0.07304054,0.1143182,0.06489719,0.09686727,0.07985583,0.2340384,0.5532721,0.185011,0.1837859,0.169936
"4992",4124707,0.1544357,0.05393103,0.05999632,0.1177215,0.08771082,0.02732125,0.06239801,0.07549757,0.03039155,0.05002024,0.09614476,0.2253908,0.5294705,0.5951689,0.7622392,1.158721,1.419665,1.053352,1.675477,1.032161
"4993",4124806,0.02489128,0.05578445,0.03844995,0.05108556,0.03376535,0.07359351,0.02839215,0.02303982,0.0153376,0.03840677,0.02294881,0.11648,0.08156118,0.1119496,0.03196427,0.1190142,0.3044705,0.1264022,0.1906084,0.06132014
"4994",4125001,0.0845919,0.01132446,0.03123469,0.01317461,0.0213804,0.03560719,0.009047538,0.02449911,0.004853599,0.01941461,0.01456477,0.05802428,0.01224924,0.05246401,0.006240797,0.02173493,0.08645155,0.008552784,0.04275884,0.02956681
"4995",4125209,0.02847617,0.1423417,0.06967727,0.1053383,0.07499015,0.05291294,0.02893583,0.06351492,0.01765409,0.03695896,0.05035423,0.09005012,0.06076724,0.1727632,0.1274081,0.2982835,0.6633331,0.2731264,0.1851837,0.159053
"4996",4125456,0.05114377,0.1433033,0.08900195,0.1802107,0.1367521,0.06829982,0.05336708,0.02414166,0.03801804,0.003558558,0.1191954,0.09876213,0.0974639,0.3288093,0.3191062,0.251004,0.2566257,1.057557,0.2820562,0.3533287
"4997",4125704,0.03758887,0.03168301,0.03526488,0.01377825,0.01564452,0.02618331,0.02579662,0.01867838,0.01166327,0.0106219,0.01963133,0.03888586,0.04875723,0.06288261,0.05747643,0.101343,0.2536461,0.08999324,0.1983932,0.09631495
"4998",4125753,0.3971439,0.1656409,0.0520731,0.03236125,0.03921726,0.0306051,0.02766718,0.04417503,0.05353177,0.05025252,0.1108411,0.1216907,0.1800074,0.3011973,0.09350902,0.2476314,0.5256113,0.1801922,0.1335111,0.3029554
"4999",4125803,0.03914963,0.01013429,0.03468229,0.008106455,0.06074744,0.02787677,0.02255193,0.05777767,0.03201225,0.02366032,0.03926745,0.02027266,0.03244006,0.0392568,0.004052509,0.05753244,0.04626447,0.04637354,0.1188428,0.1145957
