system:index,CD_MUN,LC_Type1,Municipality_Area,.geo
2905404,2905404,0.0,4.505328864983381E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2905503,2905503,0.0,4.60140301362854E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2905602,2905602,1494708.96875,5.869147470316287E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2905701,2905701,1.0771977629411767E8,7.884398895075934E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2905800,2905800,1158468.8082107843,8.428090466383449E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2905909,2905909,0.0,2.926568996634485E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906006,2906006,2489935.03125,7.190936472857635E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906105,2906105,0.0,4.621356632213493E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906204,2906204,0.0,5.82006364880308E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906303,2906303,5231643.453125,1.3389662133935742E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906402,2906402,0.0,4.493278986987833E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906501,2906501,1.863131837941177E7,2.5277421444316182E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906600,2906600,3487240.28125,4.352291738653901E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906709,2906709,1.0706158329779413E7,1.1739618988625777E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906808,2906808,0.0,1.3573342684748647E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906824,2906824,746943.421875,3.5799216367426567E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906857,2906857,0.0,6.320695606095917E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906873,2906873,1516525.121752451,4.6662319011436164E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906899,2906899,74239.9899509804,8.085581564410983E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906907,2906907,1.0161253135477941E7,2.3856377701460686E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907004,2907004,498051.390625,2.9460166042729306E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907103,2907103,8464018.71384804,2.5352549679894857E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907202,2907202,4234436.34007353,9.68704034129267E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907301,2907301,498090.578125,7.165290764476215E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907400,2907400,0.0,7.052321150790215E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907509,2907509,3486496.015625,4.2861045284474236E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907558,2907558,0.0,7.189658884015228E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907608,2907608,996034.0,5.69231852272334E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907707,2907707,0.0,3.017775313102677E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907806,2907806,746986.078125,8.232833716749418E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907905,2907905,1743043.4375,1.6900243641888845E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2908002,2908002,2989145.625,2.754993320253027E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2908101,2908101,4519623.309007353,1.017755280467677E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2908200,2908200,1743271.796875,1.6543371069057322E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2908309,2908309,362343.91789215687,2.8592643176519245E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2908408,2908408,1494096.546875,1.0192670103547664E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2908507,2908507,996137.65625,1.1531389244792576E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2908606,2908606,747070.6875,9.347619415384247E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2908705,2908705,3921197.4595588236,1.3528897584190576E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2908804,2908804,0.0,9.810907935511662E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2908903,2908903,996130.25,3.7989189506704617E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909000,2909000,1494642.46875,5.255159896828782E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909109,2909109,95724.34031862745,2.6727307665061207E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909208,2909208,0.0,8.006700862616175E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909307,2909307,0.0,1.1547586811416298E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909406,2909406,0.0,4.299625481873316E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909505,2909505,0.0,1.8327221546716624E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909604,2909604,0.0,6.391231192993048E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909703,2909703,0.0,1.0569320172703125E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909802,2909802,1.3023477205882352E7,1.396520380285271E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909901,2909901,1270189.6439338236,5.975273609920966E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910008,2910008,447385.3004901961,4.1515149684106016E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910057,2910057,3.395950450410539E7,1.8446652391775247E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910107,2910107,0.0,6.920750583744421E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910206,2910206,0.0,9.513850236367688E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910305,2910305,0.0,1.8001382574728602E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910404,2910404,4364056.93125,1.8967852306993482E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910503,2910503,747076.59375,1.1923932527804632E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910602,2910602,0.0,1.3044400896641293E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910701,2910701,3485902.6875,2.033575723339081E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910727,2910727,2.142666528125E7,1.4308690257193708E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910750,2910750,0.0,3.6588585677741504E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910776,2910776,2530886.712377451,1.1804503195537577E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910800,2910800,7.785636554019608E7,1.3095017510081394E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910859,2910859,0.0,5.820197858650206E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910909,2910909,0.0,1.7297272883184808E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911006,2911006,1245508.796875,3.221694009190211E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911105,2911105,0.0,1.5696845917327559E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911204,2911204,2739781.765625,2.3048603945284823E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911253,2911253,0.0,3.861105585892276E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911303,2911303,0.0,3.833049747217213E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911402,2911402,4864199.905514706,1.5731045201747818E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911501,2911501,1649831.30625,2.029382124069403E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911600,2911600,494176.20226715686,1.072598841279871E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911659,2911659,1245465.109375,8.760431748285433E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911709,2911709,2.8893742E7,1.277049886112643E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911808,2911808,2740695.96875,2.1968449563644667E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911857,2911857,0.0,3.146959442091594E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911907,2911907,996182.0625,2.351462354089047E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2912004,2912004,2241766.21875,4.8504986645774084E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2912103,2912103,4234734.265625,2.3178654627392533E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2912202,2912202,0.0,8.2043207021762E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2912301,2912301,1992810.6875,1.14351661666608E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2912400,2912400,0.0,1.3874387338587635E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2912509,2912509,0.0,9.580223125353873E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2912608,2912608,0.0,7.009322604558187E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2912707,2912707,0.0,4.7444134393674237E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2912806,2912806,1495149.15625,7.735962222934445E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2912905,2912905,2739875.375,3.1930768069843525E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913002,2913002,0.0,1.8410691702569747E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913101,2913101,616190.2500612745,5.752966177428777E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913200,2913200,498045.890625,1.746907993672656E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913309,2913309,0.0,1.3856052066581586E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913408,2913408,0.0,8.396982939176283E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913457,2913457,0.0,5.935119412432625E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913507,2913507,2740086.90625,8.633470490146412E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913606,2913606,1.794693960410539E7,1.5943046427992184E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913705,2913705,498043.46875,1.0865327815092342E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913804,2913804,0.0,3.740093607747357E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913903,2913903,5285410.162806374,2.8149085502432036E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914000,2914000,1.0119409988541666E7,3.117354342810146E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914109,2914109,0.0,1.0599008555744423E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914208,2914208,0.0,4.6078366572550625E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914307,2914307,0.0,1.714533385661057E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914406,2914406,0.0,9.956741324219947E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914505,2914505,996110.4375,2.689254731679174E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914604,2914604,5823912.640625,3.204428714978456E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914653,2914653,7723795.78125,9.28042317546477E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914703,2914703,1.3787983667708334E7,2.395599114742999E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914802,2914802,3.014110025E7,4.024728753652675E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914901,2914901,0.0,7.289250755861552E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915007,2915007,0.0,1.3368780592222662E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915106,2915106,0.0,3.1176705253321195E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915205,2915205,2927442.9547794117,8.13970898370068E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915304,2915304,747416.0625,8.798228770490353E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915353,2915353,0.0,4.327610360441314E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915403,2915403,0.0,1.2296571537743952E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915502,2915502,2989160.0,2.7173448876919377E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915601,2915601,1.37042894375E7,2.3684679135794334E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915700,2915700,747215.265625,1.440145639624898E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915809,2915809,3204259.137009804,1.5400500107956133E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915908,2915908,0.0,5.357092980546208E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916005,2916005,2990078.171875,1.3988081739752338E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916104,2916104,3154620.1875,1.2183460262896766E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916203,2916203,996411.828125,4.5477508548385197E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916302,2916302,1993080.46875,1.01659729671974E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916401,2916401,1.4867648561580881E7,1.6570361797626941E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916500,2916500,1818257.1425245097,1.563890627161973E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916609,2916609,0.0,4.22199924693734E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916708,2916708,996251.46875,3.45389420899286E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916807,2916807,1816175.7828431374,1.6798972473008442E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916856,2916856,0.0,5.496114112179422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916906,2916906,498130.25,3.234532873886055E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917003,2917003,988192.4675857844,1.6572336786074724E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917102,2917102,577347.4852941177,3.149631070822654E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917201,2917201,0.0,1.2038384664795668E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917300,2917300,1494422.671875,4.16976165989754E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917334,2917334,1743623.015625,1.5307095504661107E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917359,2917359,1494505.75,9.991946172082203E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917409,2917409,2491005.296875,1.3372371112814908E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917508,2917508,1.220130796875E7,2.201639259485964E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917607,2917607,2739713.9375,9.279816057977641E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917706,2917706,0.0,2.476072168266713E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917805,2917805,0.0,8.667033933088012E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917904,2917904,0.0,6.433005520622874E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918001,2918001,2.19185095E7,2.980051452166961E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918100,2918100,497969.375,4.28492810124592E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918209,2918209,498115.84375,2.3950273748013887E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918308,2918308,896681.100367647,2.6302115687521347E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918357,2918357,0.0,9.168923226320368E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918407,2918407,3.974175901574755E7,6.748917612647786E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918456,2918456,0.0,1.4625563260839765E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918506,2918506,0.0,1.3606075039677155E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918555,2918555,0.0,3.3036568144740224E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918605,2918605,0.0,5.919762985196441E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918704,2918704,0.0,4.999751939186962E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918753,2918753,1992629.96875,9.156004696375718E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918803,2918803,1992447.5625,4.5154104092463297E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2918902,2918902,183715.05147058825,6.263925744263184E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919009,2919009,0.0,8.50001984579715E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919058,2919058,0.0,3.843751091874901E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919108,2919108,0.0,1.9000000167599234E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919157,2919157,2371979.1874387255,6.454257867761263E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919207,2919207,2.6340516249877453E7,5.82644071892577E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919306,2919306,0.0,1.288289788969082E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919405,2919405,4595074.696323529,8.597421198594791E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919504,2919504,0.0,1.9597808088237717E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919603,2919603,0.0,7.039032615851767E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919702,2919702,1743859.484375,1.214367549203353E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919801,2919801,0.0,2.468449495887087E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919900,2919900,0.0,2.5564256541008596E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919926,2919926,747134.125,3.232438186116209E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919959,2919959,0.0,6.170891651420995E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920007,2920007,1992994.140625,5.90363092896237E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920106,2920106,996080.0625,9.102454718649105E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920205,2920205,3492146.7236519605,1.986476163312919E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920304,2920304,996353.5625,5.525693917092507E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920403,2920403,2988963.296875,2.209919762991464E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920452,2920452,0.0,3.1420712592632794E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920502,2920502,0.0,2.422339636574889E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920601,2920601,2490454.15625,4.3928572612836385E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920700,2920700,1081304.374754902,8.520130514131261E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920809,2920809,0.0,1.1034602274101427E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920908,2920908,2740364.265625,7.452956872976434E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921005,2921005,6013078.420220588,6.07505232725333E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921054,2921054,0.0,7.761535106106268E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921104,2921104,1993438.9375,1.3160587261917741E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921203,2921203,0.0,1.6060095850990508E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921302,2921302,4980954.953125,4.219625281819524E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921401,2921401,0.0,1.7588357502854116E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921450,2921450,2241759.09375,1.177186516864457E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921500,2921500,0.0,3.046493207604159E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921609,2921609,0.0,2.1020962267486393E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921708,2921708,498032.6875,5.767697868715473E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921807,2921807,2306433.8373161764,5.301113119573526E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921906,2921906,0.0,2.4715144229135456E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922003,2922003,1.1754508971507352E7,1.7933340635360098E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922052,2922052,0.0,6.491512957409904E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922102,2922102,0.0,1.4978364835274577E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922201,2922201,0.0,1.049381109147743E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922250,2922250,0.0,3.867078081442324E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922300,2922300,2122226.840502451,8.664247693118076E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922409,2922409,1494343.359375,2.768958836839155E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922508,2922508,603585.368382353,2.796927098923509E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922607,2922607,0.0,3.903925113643221E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922656,2922656,0.0,4.6727438299567395E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922706,2922706,1494600.234375,8.075185061872776E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
